country,city,year,month,day,value
84,1300,2022,4,17,2.0
77,1383,2022,5,11,16.385
84,1260,2022,5,11,55.0
40,490,2022,4,8,122.0
63,1023,2020,6,10,8.661333
40,194,2022,5,1,178.0
40,705,2022,5,21,500.0
79,878,2022,4,10,67.0
40,1399,2022,5,19,500.0
84,1027,2022,3,30,2.7
40,1326,2022,5,2,94.3
79,1436,2022,4,9,76.0
84,758,2022,4,22,11.4
84,1439,2022,5,14,4.6
84,295,2022,3,31,4.0
38,991,2022,5,8,3.78
15,2049,2019,3,19,79.0
43,57,2022,5,26,500.0
67,1336,2022,3,30,238.0
40,1226,2022,5,15,500.0
40,696,2022,4,8,240.0
40,207,2022,4,18,211.6
84,110,2017,11,15,9.4
40,372,2022,5,6,116.5
40,274,2022,3,30,230.0
40,640,2022,4,16,111.0
29,970,2022,5,7,5.0
80,511,2022,5,23,66.0
62,537,2022,4,26,7.05262
40,1173,2022,5,15,61.44
40,186,2022,4,21,133.0
40,1151,2022,4,10,262.0
40,81,2022,5,8,57.45
40,818,2022,4,19,500.0
40,1151,2022,3,30,393.0
40,1131,2022,5,6,61.0
40,160,2022,4,13,241.0
40,821,2022,4,11,109.7
84,557,2022,4,26,4.0
40,821,2022,5,6,215.9
84,1031,2022,5,24,7.9
40,1147,2022,5,23,58.0
84,301,2022,4,26,5.0
40,562,2022,4,24,197.2
84,182,2022,4,15,3.9
10,1328,2022,4,14,16.0
40,274,2022,4,19,240.0
40,1151,2022,4,2,207.0
49,1819,2022,4,8,52.0
84,1825,2022,5,22,9.3
88,1862,2022,3,29,67.848
40,867,2022,4,25,114.0
84,1697,2022,5,18,4.9
79,280,2022,4,9,52.0
40,899,2022,5,7,239.0
40,1399,2022,4,12,85.72
28,711,2022,4,13,6.2
40,164,2022,5,25,116.63
40,1317,2022,4,20,53.31
67,947,2022,5,2,174.0
40,614,2022,5,5,315.0
40,206,2022,4,14,228.9
79,1571,2022,4,21,56.0
40,206,2022,4,21,111.44
59,113,2022,4,22,6.0
40,393,2022,4,3,477.4
40,274,2022,4,12,272.0
14,441,2022,5,19,379.0
19,1257,2022,5,3,15.0
28,238,2022,4,15,9.0
40,640,2022,4,18,111.0
29,1010,2022,4,12,7.0
40,564,2022,5,14,91.3
40,876,2022,4,17,114.13
40,564,2022,4,22,500.0
41,159,2022,4,12,500.0
40,49,2022,4,26,179.5
40,1326,2022,4,27,133.7
40,562,2022,4,22,126.3
63,198,2022,5,5,4.800464
43,1753,2022,5,7,4.0
40,493,2022,4,19,139.13
40,548,2020,6,10,59.0
40,372,2022,4,21,361.8
40,1524,2022,4,14,75.0
40,705,2022,5,25,500.0
84,888,2022,4,28,16.2
40,1313,2022,4,14,81.52
40,482,2018,2,21,271.0
14,526,2022,5,6,53.0
84,106,2022,4,22,11.0
47,916,2022,5,2,311.0
40,1192,2022,4,18,138.1
60,354,2021,9,16,446.53
40,206,2022,5,7,127.37
40,1318,2022,5,8,108.7
40,696,2022,5,25,109.0
40,1317,2022,5,8,113.13
40,282,2022,5,6,56.0
40,1401,2022,5,18,118.0
40,207,2022,4,17,231.8
40,753,2022,4,12,56.0
40,1084,2022,3,30,369.5
60,354,2021,9,16,446.53
40,696,2022,5,6,88.0
40,1151,2022,4,28,280.0
41,159,2022,5,24,211.0
84,572,2022,4,6,14.0
40,661,2022,3,30,143.3
84,1502,2022,5,2,500.0
14,1396,2022,5,16,150.0
40,696,2022,4,4,202.0
41,159,2022,5,23,460.0
88,403,2022,4,27,25.498
29,1382,2022,4,30,13.0
14,364,2022,5,19,66.0
40,1084,2022,4,15,108.1
88,403,2022,4,29,50.597
40,705,2022,5,21,500.0
40,1805,2022,5,19,43.72
14,1172,2022,5,26,118.0
40,847,2022,4,29,134.37
78,1157,2022,5,5,320.0
40,1101,2022,4,28,270.0
41,159,2022,4,20,54.0
40,1084,2022,5,14,169.9
40,852,2022,4,23,87.0
40,562,2022,4,9,317.1
63,1576,2022,5,4,1.9
40,890,2022,4,7,64.0
40,155,2022,4,12,134.0
0,503,2022,5,25,414.0
79,1436,2022,5,15,19.0
40,661,2022,4,3,84.7
40,379,2022,5,12,259.0
84,183,2022,5,13,2.0
40,808,2022,4,7,66.3
28,1255,2022,5,14,8.5
40,1317,2022,4,20,53.31
40,852,2022,5,26,500.0
84,1880,2022,4,22,12.7
14,1172,2022,4,21,40.0
40,665,2022,4,27,202.0
40,274,2022,4,16,500.0
40,892,2022,4,18,500.0
79,1346,2022,4,10,95.0
40,1399,2022,4,14,99.89
25,754,2022,5,6,60.9
40,372,2022,5,7,205.0
84,1004,2022,5,8,1.4
41,159,2022,4,8,124.0
60,44,2021,9,23,323.95
4,1012,2022,4,22,1.6
9,1078,2020,6,11,51.0
43,258,2022,5,3,500.0
40,864,2022,5,7,63.13
40,1226,2022,5,15,500.0
77,1383,2022,5,11,16.385
74,877,2022,4,4,120.0
29,1670,2022,4,26,11.0
29,333,2022,4,18,12.0
41,159,2022,5,23,460.0
20,1520,2022,4,16,7.464
84,309,2022,5,6,442.4
40,848,2022,5,20,500.0
40,696,2022,4,12,230.0
40,1896,2022,4,30,423.1
40,661,2022,4,14,233.08
84,1767,2022,5,9,7.0
40,1325,2022,4,23,89.6
40,1780,2021,7,24,500.0
40,1192,2022,4,15,135.3
40,1834,2022,4,15,76.56
84,8,2017,9,7,288.0
40,848,2022,4,3,500.0
15,2214,2020,12,31,207.0
40,1466,2022,4,9,213.27
40,372,2022,4,8,177.7
10,1350,2022,5,24,20.0
40,623,2022,5,8,103.04
40,696,2022,4,8,240.0
40,785,2022,4,2,107.0
84,1080,2022,4,5,3.0
40,49,2022,3,30,327.8
63,646,2022,4,6,2.629672
40,206,2022,3,30,204.72
40,1466,2022,5,20,226.98
25,963,2022,5,25,6.0
84,1442,2022,3,3,500.0
84,281,2022,4,20,2.5
84,413,2022,4,19,6.0
40,705,2022,5,22,500.0
40,728,2022,5,8,75.0
40,206,2022,5,13,227.18
40,119,2022,5,19,70.0
40,852,2022,5,26,500.0
14,1273,2022,4,29,185.0
40,161,2022,4,19,165.91
79,1343,2022,4,11,102.0
40,696,2022,4,7,202.0
84,3,2022,4,24,2.1
15,653,2022,4,11,500.0
14,948,2020,6,3,0.0
43,57,2022,5,26,500.0
40,1151,2022,4,28,280.0
68,209,2022,5,11,14.0
14,1712,2022,4,18,84.0
84,1439,2022,5,14,4.6
40,1084,2022,4,18,207.2
40,213,2022,4,3,201.0
40,562,2022,5,5,222.8
14,441,2022,5,16,262.0
40,1088,2022,4,1,500.0
40,1016,2022,4,19,110.04
19,1917,2022,4,5,19.0
40,1326,2022,4,23,170.1
40,823,2022,4,14,261.84
0,503,2022,5,22,200.0
40,1173,2022,4,27,118.68
40,1778,2022,5,16,118.6
40,892,2022,4,18,500.0
40,914,2022,4,23,103.22
40,596,2022,5,6,128.0
40,1226,2022,4,6,271.0
40,1778,2022,4,9,91.1
40,213,2022,4,3,201.0
69,563,2022,4,29,2.0
68,1264,2022,5,13,4.64116
40,1084,2022,5,7,106.5
40,867,2022,3,30,96.0
62,1218,2022,5,24,10.4836
84,1905,2022,4,29,53.0
40,385,2022,4,5,208.0
40,604,2022,4,13,246.0
40,1896,2022,4,7,162.3
40,848,2022,4,4,500.0
40,160,2022,4,19,155.0
28,497,2022,5,26,5.4
84,1848,2022,5,17,3.9
11,1306,2022,4,21,2.0
40,821,2022,4,30,161.3
27,1791,2022,5,5,6.407176
40,696,2022,4,7,202.0
40,1538,2022,5,22,84.0
79,1777,2022,3,31,22.0
40,1466,2022,4,13,204.06
84,704,2022,5,21,7.6
40,570,2022,3,30,76.55
40,180,2022,5,23,57.22
43,57,2022,5,19,500.0
40,155,2022,4,7,246.0
40,852,2022,5,2,500.0
40,1538,2022,4,17,207.0
14,441,2022,5,26,64.0
40,372,2022,4,17,233.0
40,1146,2022,4,29,500.0
40,1466,2022,4,23,216.59
40,160,2022,4,2,355.0
29,1079,2022,4,13,24.0
43,57,2022,5,24,500.0
40,1466,2022,4,9,213.27
79,1324,2022,4,12,51.0
40,614,2022,5,12,79.0
40,1015,2022,4,27,150.89
40,161,2022,4,5,199.27
14,441,2022,5,16,262.0
40,1151,2022,4,13,202.0
40,206,2022,4,7,168.18
40,599,2022,5,26,0.0
40,562,2022,4,5,251.0
40,562,2018,2,22,232.0
40,1780,2021,7,19,500.0
40,1081,2022,3,30,176.45
40,1088,2022,4,5,81.0
74,877,2022,4,7,500.0
15,2112,2021,8,9,24.0
40,1429,2022,4,26,57.0
40,509,2022,4,20,61.55
40,1140,2022,4,4,102.0
68,1277,2022,4,13,64.04
15,653,2022,4,8,500.0
40,164,2022,4,12,102.75
40,640,2022,5,4,500.0
84,458,2022,5,20,5.0
40,914,2022,5,7,153.48
40,43,2022,4,9,59.2
29,1462,2022,5,4,17.0
88,342,2022,4,9,9.433
40,213,2022,3,31,260.0
40,1326,2022,5,23,65.0
40,368,2022,4,19,51.71
40,914,2022,4,8,108.85
40,1151,2022,5,14,102.0
40,372,2022,4,16,212.0
40,661,2022,5,6,104.7
40,1834,2022,4,16,91.08
40,213,2022,4,4,222.0
40,49,2022,3,30,327.8
40,385,2022,4,8,102.0
88,1087,2022,5,1,178.122
40,640,2022,5,15,146.0
88,1087,2022,4,21,181.716
40,848,2022,4,4,500.0
14,394,2022,5,21,58.0
14,1797,2022,5,2,135.0
74,877,2022,5,13,62.0
40,1624,2022,3,30,216.0
40,372,2022,4,21,361.8
0,503,2022,5,8,204.0
40,1713,2022,4,24,66.44
40,564,2022,4,21,500.0
14,1172,2022,5,16,230.0
84,676,2022,3,30,12.3
84,1290,2022,5,25,9.1
40,207,2022,4,18,211.6
40,282,2022,4,17,208.0
40,482,2020,3,30,500.0
40,868,2022,4,12,267.0
40,206,2022,4,5,195.38
40,372,2022,4,23,154.4
40,899,2022,5,7,239.0
40,759,2022,5,9,76.0
40,821,2022,4,16,124.3
84,1825,2022,4,26,9.6
40,160,2022,1,31,233.0
14,1273,2022,5,17,250.0
68,624,2022,5,22,3.77048
40,1088,2022,4,1,500.0
68,908,2022,5,6,25.3501
40,474,2022,4,24,111.0
40,661,2022,5,5,423.63
84,1774,2022,4,25,3.0
40,206,2022,4,2,125.36
68,209,2022,4,15,20.0
40,1624,2022,3,30,216.0
84,1651,2022,4,20,7.1
40,155,2022,4,7,246.0
40,160,2022,4,27,207.0
40,1084,2022,4,16,201.4
67,947,2022,4,28,55.0
15,2053,2020,1,15,279.0
40,1437,2022,4,2,62.67
37,809,2022,3,30,500.0
40,481,2022,5,21,78.02
40,160,2022,4,9,415.0
40,282,2022,4,27,199.0
40,155,2022,4,7,246.0
40,274,2022,4,13,250.0
40,823,2022,4,14,261.84
84,1354,2022,4,12,12.1
84,669,2022,4,30,4.0
40,372,2022,4,16,212.0
40,833,2020,6,10,500.0
40,274,2022,4,16,500.0
40,1226,2022,4,10,110.0
40,848,2022,5,15,500.0
11,1168,2022,4,18,3.0
14,441,2022,5,16,262.0
40,892,2022,5,25,500.0
40,785,2022,4,6,60.0
40,1432,2022,4,11,58.0
40,474,2022,4,1,58.0
6,491,2022,5,8,70.0
40,274,2022,3,30,230.0
25,1017,2022,5,16,2.0
84,1659,2022,5,1,3.3
40,661,2022,4,2,148.34
40,86,2022,3,31,76.51
40,1131,2022,4,9,129.0
14,1712,2022,5,17,94.0
79,1227,2022,4,10,103.0
47,916,2022,5,17,417.0
40,696,2022,5,13,55.0
40,482,2020,3,30,500.0
40,160,2022,4,2,355.0
40,661,2022,4,7,140.41
40,614,2022,4,27,257.0
40,1538,2022,5,7,102.0
29,1462,2022,5,4,17.0
40,161,2022,4,8,209.83
40,482,2020,3,30,500.0
40,1780,2021,7,20,500.0
40,206,2022,4,15,154.67
84,556,2020,9,12,339.0
60,44,2021,9,23,323.95
40,696,2022,3,30,232.0
79,1324,2022,4,11,63.0
40,562,2018,2,22,232.0
40,161,2022,4,28,360.5
40,372,2022,5,15,61.2
40,847,2022,4,8,133.15
15,2214,2020,12,31,207.0
28,1403,2022,4,12,10.0
40,823,2022,4,23,126.34
67,947,2022,4,9,183.0
40,1192,2022,4,7,201.9
40,564,2022,4,19,500.0
40,1084,2022,4,9,212.9
84,844,2022,4,5,3.0
40,1151,2022,4,28,280.0
74,877,2022,4,2,500.0
40,1318,2022,5,5,53.3
40,1101,2022,5,19,66.0
47,916,2022,4,10,383.0
84,585,2018,8,11,220.0
40,208,2022,4,10,104.0
40,885,2022,4,4,55.0
40,661,2022,5,5,423.63
40,1084,2022,4,9,212.9
15,2053,2020,1,15,279.0
25,754,2022,4,24,125.28
14,1568,2022,5,7,62.0
40,614,2022,4,9,158.0
40,1313,2022,5,17,167.93
40,823,2022,4,13,155.84
40,1325,2022,4,16,55.98
14,1309,2022,4,30,131.0
40,160,2022,4,9,415.0
84,1419,2022,5,15,1.0
40,206,2022,5,17,243.65
40,705,2022,5,25,500.0
40,823,2022,5,20,125.94
40,1152,2022,4,14,82.0
40,1101,2022,4,28,270.0
88,403,2022,4,27,25.498
40,160,2022,1,31,233.0
63,619,2022,5,22,500.0
40,164,2022,4,8,102.61
84,1705,2022,4,18,5.3
40,1803,2022,3,30,132.0
40,705,2022,5,21,500.0
40,1015,2022,4,21,500.0
40,660,2018,2,22,170.84
79,366,2022,4,10,64.0
40,696,2022,4,27,233.0
63,1193,2022,5,11,3.574489
88,403,2022,4,27,25.498
40,206,2022,4,9,215.07
84,1792,2022,4,11,10.0
40,482,2022,4,14,118.0
40,379,2022,5,1,500.0
84,1515,2022,4,3,2.0
40,823,2022,4,4,203.1
40,77,2022,4,30,159.5
40,213,2022,4,8,204.0
40,892,2022,5,4,500.0
43,258,2022,5,3,500.0
40,1152,2022,4,17,222.69
14,944,2022,5,17,180.0
40,1318,2022,5,18,500.0
40,892,2022,5,24,500.0
40,1313,2022,5,23,67.2
40,1081,2022,5,20,271.07
14,1396,2022,4,30,116.0
40,372,2022,4,19,153.9
40,1466,2022,4,29,200.5
74,877,2022,5,16,500.0
80,511,2022,4,12,132.0
40,164,2022,4,27,153.35
40,45,2022,5,26,59.3
40,705,2022,5,22,500.0
40,1538,2022,4,15,121.0
14,441,2022,5,20,270.0
37,809,2022,3,30,500.0
63,987,2022,4,16,2.4
40,1226,2022,5,13,122.0
40,372,2022,4,21,361.8
88,1087,2022,5,15,500.0
41,159,2022,4,12,500.0
79,1438,2022,5,16,14.0
88,1921,2022,4,22,8.374
78,1157,2022,5,5,320.0
40,45,2022,4,22,63.0
34,1717,2022,5,21,8.1
40,805,2022,4,5,97.0
40,482,2022,4,28,59.0
40,385,2022,4,10,380.0
40,596,2022,4,18,62.9
40,1524,2022,4,2,54.0
29,1876,2022,4,16,10.0
40,1084,2022,4,18,207.2
84,83,2022,5,21,2.0
40,705,2022,5,23,500.0
40,206,2022,5,21,231.73
40,474,2022,4,1,58.0
4,254,2022,4,19,1.5
40,696,2022,3,30,232.0
40,161,2022,3,31,237.2
79,878,2022,4,9,63.0
41,159,2022,4,12,500.0
84,61,2022,5,18,4.8
40,1624,2022,4,20,195.0
84,572,2022,5,5,4.9
40,245,2022,5,14,366.28
40,1152,2018,2,21,245.0
40,372,2022,5,22,82.9
40,852,2022,5,26,500.0
40,805,2022,4,27,68.0
40,368,2022,5,22,59.0
40,823,2022,4,23,126.34
40,393,2022,4,5,60.78
79,1674,2022,4,9,85.0
40,562,2022,5,5,222.8
43,258,2022,5,3,500.0
40,1084,2022,4,11,154.1
14,1397,2022,4,10,76.0
40,372,2022,5,7,205.0
40,1896,2022,5,20,151.2
63,284,2022,4,30,2.1
40,161,2022,4,25,174.9
40,1192,2022,4,14,264.0
84,585,2018,8,11,220.0
68,1688,2022,4,12,51.8893
40,372,2022,4,17,233.0
74,877,2022,5,18,293.0
79,1069,2022,4,11,81.0
40,274,2022,4,16,500.0
40,1628,2022,4,11,86.0
84,1143,2022,4,23,4.7
40,1151,2022,4,28,280.0
40,847,2022,4,5,96.64
14,1392,2022,5,11,63.0
40,282,2022,4,17,208.0
40,686,2022,3,30,70.6
75,689,2022,5,24,5.8
29,1010,2022,5,21,4.0
84,704,2022,3,30,3.2
84,327,2020,6,11,10.0
40,705,2022,5,22,500.0
40,1226,2022,5,15,500.0
25,1530,2022,5,21,67.0
40,899,2022,5,12,82.2
40,661,2022,4,11,101.0
40,868,2022,4,10,140.0
14,1568,2022,5,13,66.0
40,1015,2022,4,30,170.79
88,1087,2022,4,21,181.716
40,614,2022,4,27,257.0
40,493,2022,4,15,123.28
40,161,2022,3,30,242.37
60,354,2021,9,16,446.53
14,1409,2022,5,7,75.0
14,351,2022,4,19,23.0
40,604,2022,4,3,249.0
15,2053,2020,1,15,279.0
15,2223,2021,8,9,57.0
40,892,2022,4,18,500.0
0,503,2022,5,3,500.0
40,1466,2022,4,29,200.5
9,1078,2022,5,17,500.0
14,1392,2022,5,23,34.0
40,1624,2022,4,16,242.0
15,653,2022,4,9,500.0
20,691,2022,5,13,7.919
68,1220,2022,5,2,7.7647
40,1781,2022,5,7,61.0
40,1781,2022,4,20,53.0
40,864,2022,4,30,59.84
15,1607,2022,5,23,202.0
40,1624,2022,4,29,309.0
71,1223,2022,4,17,21.26017
54,172,2022,4,14,7.0
40,661,2022,5,20,110.33
14,1172,2022,5,7,118.0
14,441,2022,5,19,379.0
40,160,2022,4,13,241.0
40,482,2022,5,2,81.0
29,1281,2022,5,9,7.0
40,696,2022,4,13,206.0
15,2050,2020,3,3,22.0
88,1087,2022,5,15,500.0
78,1157,2022,4,21,292.0
63,284,2022,4,19,11.6
47,916,2022,4,10,383.0
14,1797,2022,5,9,83.0
14,944,2022,5,17,180.0
84,797,2022,5,14,5.7
40,914,2022,4,18,131.7
14,1543,2022,5,20,61.0
40,705,2022,5,21,500.0
40,593,2022,5,11,500.0
40,661,2022,4,27,315.03
40,1538,2022,3,30,112.0
40,1015,2022,4,17,123.48
40,1437,2022,4,2,62.67
40,1313,2022,4,4,90.27
41,159,2022,5,23,460.0
40,1524,2022,4,4,84.0
40,1466,2022,4,7,318.53
40,161,2022,4,8,209.83
40,1192,2022,4,7,201.9
40,914,2022,4,28,164.63
40,161,2022,4,27,244.7
14,1749,2022,4,25,24.0
40,1317,2022,4,30,79.74
15,2112,2021,8,9,24.0
14,750,2022,4,23,28.0
40,614,2022,4,29,132.0
40,821,2022,4,19,131.1
25,225,2022,4,3,6.0
40,372,2022,5,7,205.0
40,867,2022,4,22,145.0
40,716,2022,5,8,389.67
28,1222,2022,5,12,4.7
40,96,2022,5,26,211.0
84,219,2022,4,2,10.3
41,159,2022,4,11,374.0
40,661,2022,4,14,233.08
40,1081,2022,5,5,215.63
47,916,2022,5,2,311.0
40,206,2022,5,20,208.66
40,1624,2022,5,4,51.0
40,1192,2022,4,16,145.1
28,541,2022,5,21,19.1
14,390,2022,5,23,29.0
3,1217,2022,5,1,9.5
40,1466,2022,5,15,332.34
40,899,2022,4,6,88.3
40,1353,2022,4,27,84.0
40,379,2022,5,12,259.0
40,686,2022,5,17,57.01
40,1466,2022,5,17,315.68
40,385,2022,4,10,380.0
40,696,2022,4,28,253.0
84,1442,2022,3,3,500.0
40,155,2022,4,7,246.0
88,1224,2022,4,8,375.217
40,213,2022,5,18,59.0
40,848,2022,4,4,500.0
40,160,2022,4,9,415.0
15,2102,2020,12,31,63.0
84,347,2022,4,7,4.0
40,1151,2022,4,9,317.0
14,1543,2022,5,15,101.0
14,1397,2022,5,19,141.0
40,475,2022,5,18,500.0
40,892,2022,4,18,500.0
74,877,2022,5,22,360.0
40,213,2022,4,3,201.0
40,1399,2022,4,8,85.47
84,941,2022,5,26,3.4
40,160,2022,4,5,268.0
74,877,2022,5,22,360.0
40,728,2022,4,20,100.5
74,877,2022,5,22,360.0
40,119,2022,4,10,112.0
40,1313,2022,5,14,61.85
40,160,2022,4,8,339.0
0,503,2022,5,7,313.0
40,1780,2021,7,25,500.0
14,441,2022,5,17,323.0
40,1739,2022,4,30,68.0
40,1151,2022,5,12,104.0
43,57,2022,5,24,500.0
40,96,2022,4,15,78.0
84,13,2022,4,21,8.0
0,503,2022,5,7,313.0
40,1197,2022,4,26,56.0
67,862,2022,3,31,153.0
40,1624,2022,4,16,242.0
7,91,2022,5,14,5.17
62,324,2022,4,26,4.07244
40,562,2022,4,6,283.7
15,653,2022,4,10,500.0
40,161,2022,4,14,137.12
29,382,2022,5,9,7.0
40,562,2018,2,22,232.0
40,696,2022,3,30,232.0
40,482,2022,4,7,180.0
40,705,2022,5,26,500.0
67,1336,2022,3,30,238.0
79,1346,2022,4,16,53.0
10,1094,2022,3,9,185.0
40,180,2022,4,29,62.09
40,204,2022,4,26,88.0
40,564,2022,4,18,143.0
40,1381,2022,4,6,65.68
40,564,2022,4,19,500.0
62,1789,2022,5,15,14.0018
38,991,2022,4,20,9.83
40,493,2022,4,23,250.72
40,821,2022,5,5,146.8
78,1157,2022,5,22,258.0
40,821,2022,5,21,136.6
15,187,2015,10,15,173.0
40,206,2022,4,24,173.31
75,1785,2022,5,12,5.4
40,892,2022,5,9,500.0
41,159,2022,4,12,500.0
28,793,2020,12,23,14.5
47,916,2022,5,6,420.0
28,793,2019,12,9,14.5
40,614,2022,4,27,257.0
14,1412,2022,5,3,29.0
79,1541,2022,4,10,58.0
14,944,2022,5,18,164.0
40,885,2022,5,13,26.0
40,245,2022,5,14,366.28
40,914,2022,4,2,128.46
68,816,2022,4,28,8.64478
40,482,2018,4,28,104.4
14,441,2022,5,20,270.0
68,1931,2022,4,12,19.1439
40,1579,2022,4,7,103.0
40,160,2022,4,7,229.0
40,1084,2022,4,16,201.4
84,308,2022,5,6,11.7
68,1426,2022,5,12,51.0
4,69,2022,5,17,0.02
40,493,2022,4,10,148.81
79,1185,2022,4,12,55.0
40,696,2022,5,21,62.0
40,661,2018,11,16,169.69
14,394,2022,5,17,234.0
40,482,2022,5,7,141.5
40,86,2022,5,19,67.71
67,947,2022,4,10,138.0
40,604,2022,4,3,249.0
40,372,2022,4,16,212.0
67,1336,2022,4,27,101.0
40,705,2022,5,25,500.0
84,704,2022,5,5,4.7
40,661,2022,4,27,315.03
40,1226,2020,6,11,104.82
40,160,2022,4,4,214.0
40,96,2022,5,22,142.0
40,213,2022,4,8,204.0
69,772,2022,5,10,6.4
14,1712,2022,4,29,52.0
40,186,2022,4,7,51.0
79,366,2022,4,9,54.0
40,206,2022,5,17,243.65
40,564,2022,4,14,110.9
40,161,2022,4,2,157.75
40,368,2022,5,10,53.36
40,686,2022,4,16,94.9
40,493,2022,4,17,183.77
29,333,2022,5,23,5.0
40,892,2022,5,11,500.0
28,1093,2022,5,17,16.3
40,604,2022,4,3,249.0
79,955,2022,4,14,58.0
14,351,2022,5,2,65.0
40,562,2022,4,5,251.0
40,206,2022,4,16,500.0
79,1185,2022,4,27,38.0
14,441,2022,5,18,275.0
40,661,2022,4,12,84.9
40,119,2022,3,31,98.0
68,633,2022,4,13,90.2
40,696,2022,4,9,239.0
40,274,2022,3,30,230.0
84,573,2022,4,24,8.4
40,186,2022,4,7,51.0
40,1466,2022,4,13,204.06
40,1628,2022,4,24,86.0
14,441,2022,5,19,379.0
60,1912,2021,4,14,207.95
40,274,2022,4,21,122.0
84,85,2022,4,8,3.4
68,1426,2022,5,7,68.0
40,818,2022,4,30,65.9
40,661,2022,4,14,233.08
40,1226,2022,4,5,226.0
41,159,2022,4,11,374.0
15,187,2020,6,11,93.0
40,821,2022,5,6,215.9
40,274,2022,4,13,250.0
40,1313,2022,5,24,67.2
40,705,2022,5,21,500.0
40,155,2022,5,20,103.0
40,1226,2022,4,5,226.0
84,799,2022,4,14,2.1
40,821,2022,4,27,120.1
40,1428,2022,4,7,13.0
40,493,2022,5,11,0.0
40,890,2022,4,7,64.0
40,1780,2021,7,25,500.0
40,1466,2022,4,5,171.52
40,889,2022,5,26,122.9
40,614,2022,4,23,92.0
40,1101,2022,3,30,254.0
40,155,2022,4,12,134.0
40,1628,2022,5,8,109.0
40,614,2022,4,27,257.0
40,892,2022,5,10,500.0
40,1084,2022,4,8,439.7
40,564,2022,4,19,500.0
14,1543,2022,5,15,101.0
40,160,2022,1,31,233.0
40,1780,2021,7,22,500.0
40,274,2022,4,12,272.0
76,1622,2015,9,25,282.9
40,1192,2022,3,30,170.5
40,661,2022,3,31,209.35
84,1502,2022,4,2,500.0
40,914,2022,5,14,81.1
40,728,2022,5,17,104.7
63,1765,2022,4,25,338.2
40,696,2022,4,18,222.0
40,1317,2022,5,16,99.6
40,1626,2022,4,27,87.3
79,857,2022,5,9,8.0
40,848,2022,4,4,500.0
77,171,2022,5,19,5.7264
40,593,2022,5,11,500.0
84,463,2022,5,4,5.8
40,696,2022,3,30,232.0
40,119,2022,5,13,122.75
40,213,2022,3,31,260.0
40,1780,2021,7,14,500.0
79,1346,2022,4,6,63.0
40,385,2022,4,14,122.0
43,57,2022,5,26,500.0
40,1326,2018,2,22,203.0
14,526,2022,5,26,62.0
0,503,2022,5,11,146.0
40,49,2022,5,6,75.8
78,1157,2022,4,20,171.0
41,159,2022,5,4,65.0
40,899,2022,5,20,96.3
14,750,2022,5,18,54.0
40,119,2022,4,23,108.0
40,482,2020,1,20,162.0
40,562,2022,4,19,252.2
40,808,2022,5,21,107.5
40,213,2022,5,18,59.0
40,1147,2022,4,3,108.0
60,354,2021,9,16,446.53
40,1173,2022,4,23,78.58
84,1502,2022,5,2,500.0
84,565,2022,4,4,6.0
68,1926,2022,5,2,104.1
40,614,2022,4,7,124.0
40,564,2022,5,14,91.3
40,596,2022,5,17,264.5
76,1622,2015,9,25,282.9
40,848,2022,4,3,500.0
40,1466,2022,4,9,213.27
40,593,2022,5,4,500.0
14,1391,2022,5,7,38.0
84,882,2022,5,4,15.0
40,1624,2022,4,16,242.0
40,1101,2022,4,24,500.0
40,207,2022,4,2,118.3
40,207,2022,4,17,231.8
40,1015,2022,4,21,500.0
40,493,2022,5,7,103.36
40,207,2022,4,14,93.2
40,696,2022,4,30,443.0
40,1538,2022,4,25,212.0
40,49,2022,3,30,327.8
40,705,2022,5,24,500.0
43,57,2022,5,24,500.0
86,730,2022,4,28,500.0
79,1779,2022,4,14,53.0
40,1780,2021,7,14,500.0
40,1820,2022,4,18,16.34
69,994,2022,5,2,7.4
40,160,2022,4,5,268.0
40,81,2022,4,28,50.91
0,503,2022,5,22,200.0
40,119,2022,4,19,82.0
40,1381,2022,4,17,52.6
84,375,2022,4,17,4.4
40,1896,2022,4,30,423.1
40,1326,2022,4,23,170.1
68,1479,2022,5,25,6.2128
40,640,2022,4,27,125.0
27,917,2022,5,19,1.28270739
40,1538,2022,5,15,55.0
40,1151,2022,4,2,207.0
43,176,2022,4,8,11.94
14,992,2022,5,12,103.0
40,1805,2018,2,22,288.0
40,206,2022,4,9,215.07
40,1151,2022,3,30,393.0
40,119,2022,5,15,50.91
14,1446,2022,5,11,51.0
40,821,2022,5,5,146.8
40,475,2022,5,18,500.0
40,1146,2022,4,25,53.0
25,963,2020,6,4,500.0
40,614,2022,4,19,215.0
40,1803,2022,4,11,59.0
40,1778,2022,4,28,27.3
14,1273,2022,5,17,250.0
40,119,2022,4,13,166.0
40,161,2022,3,31,237.2
40,1015,2022,4,22,121.0
40,1612,2022,4,21,69.4
25,1017,2021,12,15,9.0
68,1277,2017,1,8,233.0
40,1326,2022,3,30,111.3
40,696,2022,4,10,500.0
43,258,2022,4,24,3.76
40,475,2022,5,18,500.0
15,2053,2020,1,15,279.0
40,1317,2022,5,8,113.13
40,1780,2021,7,22,500.0
40,810,2022,4,5,101.77
40,1101,2022,5,22,57.0
40,818,2022,4,19,500.0
41,159,2022,4,4,66.0
84,62,2022,4,11,2.0
40,1896,2022,4,16,128.7
40,1466,2022,5,17,315.68
40,1466,2022,4,9,213.27
