country,city,year,month,day,value
64,866,2022,4,6,115.0
40,1781,2022,4,6,83.0
40,482,2022,4,8,125.0
40,593,2022,5,19,500.0
40,823,2022,4,9,166.18
40,161,2022,4,2,157.75
40,823,2022,4,14,261.84
53,1812,2022,4,6,1.1666667
40,1082,2022,5,12,72.0
40,1192,2022,4,7,201.9
40,1523,2022,4,7,116.0
40,96,2022,5,22,142.0
40,1084,2022,5,20,155.3
40,892,2022,5,9,500.0
60,354,2021,9,16,446.53
40,1326,2022,4,18,175.8
84,1504,2022,4,12,5.3
40,96,2022,5,12,212.0
55,865,2022,4,25,5.29
58,1783,2022,4,5,12.0
40,1081,2022,4,12,195.99
40,593,2022,5,11,500.0
88,405,2022,5,14,44.521
40,1101,2022,4,3,206.0
40,665,2022,4,23,60.0
84,733,2022,4,20,4.8
79,1790,2022,4,10,95.0
14,99,2022,5,25,20.0
40,823,2022,4,10,129.15
75,1837,2022,5,14,2.724
40,493,2022,4,23,250.72
40,892,2022,5,4,500.0
40,1101,2022,4,8,285.0
57,1434,2022,4,22,18.0
40,848,2022,4,22,500.0
40,1624,2022,4,3,155.0
40,562,2022,4,13,214.0
40,160,2022,4,6,297.0
40,640,2022,5,7,57.0
84,1573,2022,4,5,3.4
86,730,2022,4,28,500.0
79,1185,2022,4,7,116.0
40,1318,2022,5,20,113.0
40,155,2022,4,7,246.0
84,1502,2022,5,17,4.0
67,1336,2022,3,30,238.0
40,696,2022,4,19,430.0
84,1316,2022,5,20,8.7
60,1912,2021,4,14,207.95
84,1057,2022,4,29,4.7
40,1226,2022,5,7,195.0
40,1427,2022,5,14,500.0
84,589,2022,4,14,9.2
40,1466,2022,5,11,299.82
40,1226,2022,4,5,226.0
40,1780,2021,7,13,500.0
40,1015,2022,4,28,125.57
40,868,2022,5,23,21.0
84,1092,2022,4,17,3.0
40,1628,2022,4,18,174.0
40,160,2022,4,13,241.0
14,1273,2022,5,17,250.0
40,161,2022,3,30,242.37
15,653,2022,4,10,500.0
84,1798,2022,3,30,16.5
40,705,2022,5,26,500.0
28,1807,2022,5,7,8.2
40,1152,2022,4,17,222.69
40,1146,2022,4,29,500.0
40,482,2022,5,13,124.0
40,1399,2022,5,19,500.0
40,372,2022,4,21,361.8
15,2053,2020,1,15,279.0
14,750,2022,5,15,56.0
47,916,2022,4,24,494.0
15,653,2022,4,8,500.0
40,1226,2022,5,15,500.0
14,1273,2022,5,13,132.0
40,101,2022,3,30,59.49
15,1607,2022,4,19,51.0
60,44,2021,9,23,323.95
40,1466,2022,5,15,332.34
38,991,2022,5,21,4.63
88,1087,2022,5,15,500.0
40,482,2022,5,15,123.0
40,1101,2022,4,10,239.0
47,916,2022,4,10,383.0
84,585,2018,8,11,220.0
14,1392,2022,5,22,71.0
40,180,2022,5,2,136.11
60,44,2021,9,23,323.95
40,1780,2021,7,20,500.0
37,809,2022,3,30,500.0
40,1101,2022,4,3,206.0
40,1325,2022,5,7,54.35
40,1780,2021,7,20,500.0
40,640,2022,4,6,127.0
40,1173,2022,5,15,61.44
84,295,2022,4,15,4.1
40,1081,2022,5,5,215.63
14,1273,2022,4,15,58.0
40,893,2016,11,9,279.1
40,372,2022,5,7,205.0
40,482,2017,11,27,231.0
40,1780,2021,7,13,500.0
14,1710,2022,5,10,67.0
84,163,2019,4,19,9.0
88,403,2022,4,29,50.597
40,161,2022,4,5,199.27
74,877,2022,5,22,360.0
40,593,2022,5,11,500.0
84,637,2022,5,12,8.2
40,867,2022,4,15,68.0
84,26,2022,5,6,3.7
43,57,2022,5,19,500.0
14,364,2022,5,26,56.0
15,2175,2021,8,9,63.0
40,593,2022,5,4,500.0
40,1778,2022,4,22,94.4
40,482,2022,4,3,500.0
14,1397,2022,4,29,92.0
40,823,2022,4,14,261.84
79,1185,2022,4,7,116.0
14,1749,2022,4,14,29.0
40,562,2022,4,16,500.0
84,1502,2022,5,2,500.0
60,126,2022,5,3,10.0
0,503,2022,5,12,109.0
40,614,2022,4,27,257.0
40,564,2022,4,21,500.0
14,441,2022,5,19,379.0
40,705,2022,5,21,500.0
40,1624,2022,5,20,179.0
40,493,2022,4,16,209.39
4,1645,2022,5,15,0.0
40,509,2022,4,30,57.6
40,596,2022,4,4,160.5
40,1173,2022,4,21,76.57
40,1538,2022,4,13,188.0
40,892,2022,5,10,500.0
40,1147,2022,5,2,97.0
40,493,2022,4,11,128.99
40,899,2022,5,7,239.0
40,1147,2022,4,2,97.0
14,441,2022,5,20,270.0
40,1466,2022,4,26,96.55
40,1427,2022,4,20,500.0
68,920,2022,4,24,37.8614
68,1476,2022,5,10,3.82102
14,441,2022,5,18,275.0
40,282,2022,4,15,89.0
29,788,2022,4,14,4.0
40,160,2022,4,28,176.0
40,614,2022,5,5,315.0
40,1226,2022,5,2,86.0
40,206,2022,5,22,124.61
40,1896,2022,4,9,109.0
84,1701,2022,4,21,4.3
40,1226,2022,4,5,226.0
15,400,2019,3,8,61.0
40,1427,2022,5,13,500.0
40,1192,2022,5,19,110.8
40,818,2022,3,31,60.5
84,513,2022,4,29,15.0
15,653,2022,4,9,500.0
84,309,2022,5,6,442.4
40,864,2022,4,19,111.05
40,1381,2022,4,6,65.68
40,1803,2022,5,19,89.0
40,859,2022,4,29,90.0
40,847,2022,4,18,145.97
40,160,2022,4,5,268.0
40,562,2022,5,5,222.8
60,126,2022,5,13,6.0
40,614,2022,4,2,65.0
15,653,2022,4,10,500.0
40,482,2018,2,21,271.0
40,1466,2022,5,19,223.23
14,944,2022,4,18,64.0
84,317,2022,4,10,1.5
40,696,2022,4,19,430.0
84,1507,2022,5,14,5.0
14,1408,2022,5,15,87.0
40,892,2022,4,18,500.0
40,1318,2022,5,20,113.0
40,274,2022,4,13,250.0
40,728,2022,4,17,140.6
40,1628,2022,4,16,100.0
40,893,2016,11,9,279.1
40,1226,2022,4,3,167.0
40,821,2022,4,23,130.1
40,369,2022,5,20,52.0
40,614,2022,4,11,352.0
40,1626,2022,5,10,62.1
40,562,2022,4,6,283.7
88,403,2022,5,10,143.654
40,274,2022,4,13,250.0
60,662,2021,4,13,56.0
40,206,2022,4,14,228.9
4,1114,2022,5,21,1.75
40,1226,2022,4,25,106.0
68,1264,2022,5,25,5.79654
40,893,2016,11,9,279.1
40,1326,2018,2,22,203.0
84,373,2022,5,12,4.7
68,853,2020,12,30,64.7675
40,823,2022,4,23,126.34
40,1466,2022,5,17,315.68
62,719,2022,4,2,9.1312
4,1653,2022,4,5,3.52
40,562,2022,5,10,97.5
40,1084,2022,5,17,144.2
40,49,2022,5,7,69.6
40,100,2022,4,14,66.0
40,893,2016,11,9,279.1
40,482,2018,4,28,104.4
79,270,2022,4,28,55.0
40,385,2022,4,5,208.0
40,1226,2022,5,15,500.0
60,354,2021,9,16,446.53
40,1081,2022,5,15,86.25
40,914,2022,5,7,153.48
29,226,2022,4,6,10.0
40,1192,2022,5,17,118.4
16,230,2022,1,15,500.0
40,161,2022,4,3,151.94
40,818,2022,4,19,500.0
40,1226,2022,4,5,226.0
40,1151,2022,4,2,207.0
40,206,2022,5,16,251.06
40,372,2022,4,16,212.0
15,653,2022,4,11,500.0
40,705,2022,5,22,500.0
78,1157,2022,5,22,258.0
84,1033,2022,4,1,0.0
40,1778,2022,5,10,51.5
84,25,2022,4,28,3.5
79,270,2022,4,20,11.0
40,1803,2022,5,17,120.0
84,295,2022,4,11,5.1
67,947,2022,4,7,408.0
40,859,2022,4,26,76.1
84,556,2020,9,12,339.0
40,1226,2022,5,15,500.0
40,1084,2022,4,19,159.1
74,877,2022,5,22,360.0
40,282,2022,5,18,91.0
40,1780,2021,7,19,500.0
84,1904,2022,5,21,4.1
40,728,2022,4,2,116.1
38,1870,2022,5,24,2.41
68,1688,2022,4,12,51.8893
62,719,2022,4,14,6.43032
40,564,2022,4,22,500.0
40,1146,2022,5,23,64.58
40,892,2022,5,9,500.0
40,372,2022,4,17,233.0
84,1124,2022,5,25,15.2
9,1078,2022,4,26,108.0
84,3,2022,4,16,3.2
40,1427,2022,4,20,500.0
40,161,2022,4,20,117.13
40,1151,2022,4,2,207.0
14,1433,2022,5,6,61.0
40,596,2022,4,11,109.8
40,1780,2021,7,14,500.0
40,852,2022,5,26,500.0
79,1006,2022,5,16,21.0
40,848,2022,4,28,500.0
88,403,2022,5,11,56.189
40,206,2022,4,14,228.9
40,696,2022,4,28,253.0
79,1779,2022,5,9,9.0
84,1290,2022,4,4,7.2
40,614,2022,5,5,315.0
40,393,2022,4,3,477.4
40,161,2022,3,31,237.2
40,482,2020,3,30,500.0
15,187,2020,6,11,93.0
84,1697,2022,4,28,3.2
84,585,2018,8,11,220.0
40,1326,2022,4,22,79.5
79,1006,2022,4,28,40.0
40,593,2022,5,19,500.0
68,283,2022,5,8,3.3
40,1101,2022,4,16,127.0
40,1082,2022,4,6,129.0
40,562,2022,4,16,500.0
80,511,2022,4,5,56.0
29,1900,2022,4,21,8.0
78,1157,2022,4,21,292.0
40,1101,2022,4,10,239.0
40,614,2022,4,19,215.0
40,852,2022,5,2,500.0
40,810,2022,5,5,23.53
84,946,2022,5,21,8.7
84,264,2022,4,13,5.1
40,161,2022,4,18,168.67
40,213,2022,4,4,222.0
67,862,2022,3,30,165.0
40,86,2022,4,3,53.83
88,1224,2022,4,8,375.217
40,96,2022,3,31,64.0
40,593,2022,5,19,500.0
84,8,2017,9,7,288.0
40,1466,2022,5,11,299.82
84,726,2022,5,7,5.0
40,596,2022,5,17,264.5
40,160,2022,1,31,233.0
84,704,2022,4,19,3.7
40,705,2022,5,23,500.0
40,899,2022,5,23,51.8
40,1466,2022,4,23,216.59
40,1151,2022,3,30,393.0
40,379,2022,5,1,500.0
40,661,2022,4,28,293.1
84,517,2022,4,16,5.3
40,562,2022,4,19,252.2
29,376,2022,5,7,3.0
47,916,2022,5,6,420.0
40,1192,2022,4,7,201.9
67,947,2022,4,7,408.0
15,1607,2022,4,20,55.0
40,161,2022,5,19,102.1
40,1466,2022,5,15,332.34
14,526,2022,4,17,59.0
40,1579,2022,4,25,90.0
40,892,2022,5,9,500.0
88,1087,2022,5,17,249.165
40,274,2022,3,30,230.0
88,1087,2022,5,14,241.375
40,1803,2022,5,9,51.0
40,1896,2022,4,8,165.2
40,1427,2022,5,21,500.0
29,1900,2022,5,2,15.0
40,1192,2022,4,7,201.9
40,1146,2022,4,29,500.0
40,1326,2022,4,11,56.0
40,1318,2022,5,18,500.0
40,274,2022,4,12,272.0
40,604,2022,4,11,136.0
41,159,2022,4,9,152.0
40,1081,2022,4,11,69.3
40,161,2022,4,20,117.13
40,1084,2022,4,7,280.8
40,562,2022,4,19,252.2
40,810,2022,4,7,67.56
14,394,2022,5,9,38.0
40,868,2022,4,12,267.0
68,1662,2022,4,18,17.99
84,1559,2022,4,29,9.0
10,655,2022,5,6,4.0
40,1192,2022,4,14,264.0
40,213,2022,4,4,222.0
68,1356,2022,4,12,41.05
40,696,2022,4,17,177.0
40,661,2022,4,14,233.08
40,482,2022,5,8,86.0
14,1396,2022,5,17,130.0
79,1178,2022,4,11,109.0
40,160,2022,5,5,71.0
40,823,2022,5,17,107.09
40,1015,2022,5,22,66.4
40,1399,2022,5,19,500.0
11,1306,2022,5,1,3.6
40,1084,2022,4,17,195.1
40,696,2022,4,27,233.0
14,1395,2022,5,19,53.0
40,1466,2022,4,9,213.27
40,1088,2022,4,4,500.0
67,791,2022,4,30,23.0
40,604,2022,4,2,58.0
40,1151,2022,4,10,262.0
84,741,2022,4,3,104.0
40,661,2022,4,21,161.79
40,160,2022,4,27,207.0
15,653,2022,4,8,500.0
40,593,2022,5,4,500.0
25,963,2022,4,9,1.0
88,568,2022,5,20,52.569
28,371,2022,5,10,8.5
40,1538,2022,4,17,207.0
15,653,2022,4,9,500.0
40,1151,2022,4,11,116.0
79,1341,2022,5,12,11.0
40,207,2022,4,17,231.8
40,596,2022,4,4,160.5
40,1016,2022,4,8,106.31
84,1419,2022,5,10,6.0
40,1326,2022,4,5,149.8
40,43,2022,3,31,153.0
29,344,2022,3,30,25.0
40,564,2022,4,19,500.0
40,1781,2022,4,26,31.0
40,914,2022,3,30,121.39
0,503,2022,5,25,414.0
40,206,2022,5,16,251.06
84,807,2022,4,21,6.0
40,206,2022,5,21,231.73
40,155,2022,4,7,246.0
40,593,2022,5,4,500.0
14,1797,2022,5,3,71.0
84,303,2022,4,3,3.7
79,1185,2022,4,11,53.0
40,160,2022,4,5,268.0
40,848,2022,4,28,500.0
40,475,2022,4,16,31.0
40,848,2022,4,3,500.0
40,1151,2022,4,5,201.0
40,614,2022,4,27,257.0
40,1186,2022,5,26,52.0
4,1759,2022,5,24,7.5
74,877,2022,5,12,297.0
40,206,2022,5,13,227.18
40,562,2022,4,9,317.1
0,503,2022,5,7,313.0
40,1466,2022,5,11,299.82
14,1309,2022,4,29,147.0
40,161,2022,4,28,360.5
40,207,2022,4,21,334.7
40,1015,2022,4,19,118.0
88,1087,2022,4,27,119.968
79,1758,2022,5,19,13.0
40,372,2022,4,8,177.7
40,1151,2022,3,30,393.0
40,1624,2022,4,30,287.0
29,1536,2022,4,3,3.0
40,1427,2022,4,20,500.0
40,213,2022,4,3,201.0
40,482,2022,4,3,500.0
40,490,2022,4,8,122.0
40,593,2022,5,4,500.0
84,87,2022,4,22,8.7
40,1538,2022,4,24,116.0
40,1780,2021,7,13,500.0
40,86,2022,4,22,116.17
40,1538,2022,4,17,207.0
40,1466,2022,4,23,216.59
40,274,2022,4,19,240.0
63,619,2022,5,21,365.509151
40,562,2022,4,13,214.0
10,1350,2022,4,8,0.0
14,750,2022,5,2,57.0
40,686,2020,6,11,500.0
84,758,2022,5,24,6.5
15,653,2022,4,11,500.0
40,1393,2022,4,13,55.0
40,482,2022,5,10,77.0
40,509,2022,4,20,61.55
40,282,2022,4,17,208.0
40,1151,2022,4,29,244.0
40,161,2022,4,28,360.5
76,1622,2015,9,25,282.9
47,916,2022,5,6,420.0
40,696,2022,4,13,206.0
40,821,2022,5,21,136.6
40,482,2022,4,13,376.0
40,1523,2022,4,5,69.53
67,1336,2022,4,17,94.0
40,482,2022,5,13,124.0
79,1529,2022,4,9,51.0
40,1084,2022,4,18,207.2
40,876,2022,4,11,53.81
84,149,2022,5,16,3.9
40,42,2022,5,1,15.76
40,1151,2022,4,29,244.0
40,892,2022,5,25,500.0
40,1151,2022,3,30,393.0
40,1101,2022,4,26,134.0
47,916,2022,5,2,311.0
40,1896,2022,4,4,172.7
40,155,2022,5,13,63.0
16,230,2022,1,15,500.0
41,159,2022,4,17,105.0
68,1480,2022,5,1,53.6219
74,877,2022,4,2,500.0
84,1342,2022,4,12,4.1
47,916,2022,4,10,383.0
40,207,2022,4,2,118.3
40,1538,2022,4,2,81.0
40,160,2022,4,6,297.0
40,490,2022,5,24,51.0
40,160,2022,3,30,361.0
40,593,2022,5,19,500.0
40,1152,2022,4,17,222.69
40,1731,2022,4,4,19.63
40,1326,2022,4,14,126.5
40,96,2022,5,26,211.0
40,372,2022,3,30,376.6
40,206,2022,4,17,189.07
84,1440,2022,4,8,19.0
40,160,2022,1,31,233.0
14,364,2022,5,26,56.0
79,366,2022,4,14,35.0
84,572,2022,5,13,8.1
40,859,2022,4,4,117.0
41,159,2022,4,11,374.0
40,1016,2022,4,19,110.04
29,1867,2022,5,4,13.0
40,213,2022,3,30,263.0
88,1087,2022,5,14,241.375
40,1088,2022,4,16,197.0
40,1173,2022,5,14,186.22
40,1081,2022,5,2,100.2
84,1027,2022,4,21,1.6
84,62,2022,4,8,1.0
40,161,2022,3,30,242.37
40,1393,2022,4,28,1.0
14,1797,2022,5,14,103.0
84,1305,2022,5,26,3.8
40,614,2022,4,19,215.0
40,661,2022,5,5,423.63
14,1397,2022,4,18,56.0
40,1151,2022,4,13,202.0
88,1087,2022,5,6,68.177
40,665,2022,5,4,54.0
74,877,2022,4,23,224.0
68,1264,2022,4,12,24.8338
40,493,2022,4,11,128.99
86,730,2022,4,28,500.0
40,1318,2022,5,7,135.9
40,696,2022,4,13,206.0
40,282,2022,5,6,56.0
40,696,2022,4,7,202.0
79,1571,2022,5,18,35.0
40,562,2022,5,26,212.8
40,372,2022,5,7,205.0
79,1179,2022,4,9,56.0
41,159,2022,5,23,460.0
40,1088,2022,4,4,500.0
40,914,2022,5,5,114.23
40,892,2022,4,18,500.0
40,901,2022,4,6,53.0
15,1607,2022,5,23,202.0
40,155,2022,5,25,31.0
40,614,2022,4,13,238.0
40,593,2022,5,11,500.0
68,1426,2022,4,2,30.0
6,491,2022,5,24,104.0
40,368,2022,5,2,74.0
84,421,2022,4,18,8.4
40,1466,2022,4,7,318.53
40,562,2022,4,13,214.0
67,1336,2022,5,9,111.0
28,1586,2022,5,18,10.1
40,564,2022,5,21,204.2
78,1157,2022,3,31,211.0
53,1457,2022,4,11,6.0
40,1015,2022,4,18,53.0
40,245,2022,5,9,13.38
40,86,2022,4,26,80.8
40,892,2022,5,24,500.0
40,1192,2022,4,7,201.9
9,1078,2022,5,17,500.0
40,100,2022,4,1,64.0
40,509,2022,5,19,42.22
40,1152,2022,5,26,119.68
84,110,2022,4,23,10.2
40,274,2022,4,16,500.0
30,36,2007,9,5,19.4
40,372,2022,5,7,205.0
10,335,2022,5,3,24.0
40,661,2022,4,8,146.8
40,1226,2022,4,14,80.0
40,1624,2022,5,21,124.0
63,1123,2022,5,16,1.487475
15,2090,2021,8,8,61.0
40,1624,2022,5,21,124.0
15,653,2022,4,11,500.0
40,818,2022,5,25,83.8
40,1896,2022,4,30,423.1
40,728,2022,4,21,133.4
28,1589,2022,4,7,7.2
40,848,2022,4,29,377.63
84,1894,2022,5,6,1.0
81,103,2022,4,19,6.0
40,593,2022,5,11,500.0
40,868,2022,4,12,267.0
53,1812,2022,4,6,1.1666667
40,661,2022,5,5,423.63
84,1564,2022,5,13,0.0
88,403,2022,5,3,34.837
68,906,2022,4,21,50.7627
40,818,2022,4,19,500.0
43,57,2022,5,26,500.0
15,2064,2021,8,9,27.0
40,1151,2022,4,2,207.0
40,1192,2022,3,31,152.6
40,562,2022,4,17,288.3
40,564,2022,4,21,500.0
40,1015,2022,5,1,79.4
40,696,2022,4,7,202.0
68,1916,2022,4,28,7.88163
84,488,2022,3,30,5.7
40,1820,2022,4,22,15.96
40,564,2022,4,19,500.0
14,441,2022,5,20,270.0
8,1943,2022,5,1,3.04
40,705,2022,5,24,500.0
40,206,2022,4,9,215.07
84,1053,2022,5,17,10.0
84,98,2022,5,6,5.8
40,1101,2022,4,3,206.0
40,823,2022,5,20,125.94
15,653,2022,4,11,500.0
40,1317,2022,4,12,122.78
40,161,2022,3,30,242.37
68,1277,2017,1,8,233.0
40,372,2022,3,30,376.6
84,964,2022,4,30,10.1
14,526,2022,4,29,56.0
84,312,2022,5,10,3.6
40,1146,2022,4,29,500.0
40,1101,2022,4,9,305.0
36,567,2022,3,31,53.18239
40,372,2022,4,7,155.1
40,593,2022,5,11,500.0
40,1016,2022,4,29,106.06
74,877,2022,5,18,293.0
40,208,2022,5,10,65.0
40,1399,2022,5,14,64.4
40,1538,2022,4,17,207.0
40,661,2022,4,27,315.03
68,1919,2022,4,10,15.61
40,614,2022,5,24,56.0
37,809,2022,5,18,26.0
47,916,2022,5,13,53.0
40,696,2022,4,28,253.0
40,372,2022,4,10,117.3
40,661,2022,5,5,423.63
15,2215,2021,8,9,63.0
40,206,2022,5,13,227.18
40,876,2022,4,25,69.17
40,892,2022,5,11,500.0
40,847,2022,4,13,179.13
63,1765,2022,4,25,338.2
14,1309,2022,4,29,147.0
4,1472,2020,6,11,11.8
40,1806,2022,4,11,51.87
40,45,2022,5,13,100.2
84,1716,2022,4,3,4.0
40,1806,2022,5,19,79.08
40,821,2022,5,7,151.7
67,1336,2022,4,19,51.0
40,282,2022,4,27,199.0
40,1151,2022,4,28,280.0
84,1469,2022,4,18,7.6
84,1027,2022,4,30,4.0
15,187,2022,5,11,56.0
47,916,2022,5,18,55.0
9,1078,2022,5,17,500.0
40,1226,2022,4,20,119.0
40,1624,2022,4,16,242.0
40,1192,2022,5,8,82.1
40,716,2022,5,8,389.67
40,282,2022,4,17,208.0
40,823,2022,5,20,125.94
40,696,2022,4,2,216.0
40,1466,2022,5,6,275.97
84,1442,2022,3,3,500.0
40,475,2022,5,18,500.0
29,406,2022,5,26,11.0
40,596,2022,5,7,52.84
40,823,2022,4,6,130.61
40,1893,2022,5,10,58.0
40,186,2022,4,22,130.0
40,161,2022,4,17,180.53
14,526,2022,5,23,42.0
40,696,2022,4,30,443.0
84,1025,2022,5,3,10.6
14,1400,2022,5,7,17.0
40,640,2022,4,27,125.0
40,847,2022,4,6,118.09
40,686,2022,5,12,77.8
40,493,2022,4,13,110.2
84,1506,2022,4,18,8.2
84,873,2022,5,8,1.0
84,1418,2022,4,12,4.3
40,372,2022,4,10,117.3
84,1418,2022,4,6,5.8
14,1273,2022,4,29,185.0
40,847,2022,4,11,131.24
40,509,2022,4,25,431.6
40,1088,2022,4,17,135.0
40,1325,2022,5,7,54.35
40,1780,2021,7,9,500.0
78,1157,2022,3,31,211.0
40,1088,2022,4,4,500.0
15,653,2022,4,10,500.0
40,562,2022,3,30,160.0
40,892,2022,5,4,500.0
84,373,2022,4,4,7.6
40,49,2022,5,19,106.0
62,1833,2022,5,23,13.0218
40,728,2022,4,8,129.6
40,893,2016,11,9,279.1
40,868,2022,4,11,156.0
14,1273,2022,5,17,250.0
40,77,2022,4,9,103.43
40,1173,2022,5,14,186.22
40,562,2022,5,19,275.7
40,914,2022,4,12,158.91
40,1192,2022,4,14,264.0
40,914,2022,5,5,114.23
40,899,2022,5,16,104.0
40,1466,2022,4,22,69.21
28,1451,2022,4,2,11.6
15,653,2022,4,10,500.0
40,914,2022,4,21,101.79
14,441,2022,5,20,270.0
40,562,2022,4,17,288.3
40,821,2022,4,9,146.5
63,690,2020,6,11,8.642355
40,818,2022,4,19,500.0
40,1834,2022,4,26,111.66
40,1538,2022,4,7,97.0
14,441,2022,5,17,323.0
36,1816,2022,4,12,290.2055
62,1473,2022,4,3,7.43482
68,1616,2022,4,9,17.44
40,1624,2022,4,8,113.0
15,2053,2020,1,15,279.0
40,604,2022,4,8,61.14
75,1630,2020,6,2,26.35
40,49,2022,5,19,106.0
40,1226,2022,4,5,226.0
40,213,2022,4,15,102.0
43,1334,2022,5,21,18.9
40,1399,2022,4,7,81.52
40,1896,2022,4,30,423.1
40,614,2022,4,11,352.0
68,1662,2022,5,3,55.28
40,696,2022,4,18,222.0
10,1565,2022,4,8,23.0
40,614,2022,4,27,257.0
40,562,2022,3,31,283.0
68,915,2022,5,18,8.0
68,906,2022,5,2,30.7945
40,282,2022,4,12,69.0
40,614,2022,4,13,238.0
84,700,2022,4,10,3.0
40,728,2022,5,16,79.7
40,1805,2018,2,22,288.0
40,859,2022,4,13,118.0
47,916,2022,4,24,494.0
63,619,2022,5,22,500.0
40,1084,2022,4,8,439.7
79,1185,2022,4,8,84.0
40,1326,2022,4,27,133.7
84,556,2020,9,12,339.0
40,1173,2022,4,30,56.07
40,490,2022,4,22,59.0
40,892,2022,4,18,500.0
40,1427,2022,5,13,500.0
40,1734,2022,4,6,65.97
84,1879,2022,4,25,12.5
64,866,2022,5,2,52.0
84,612,2022,3,30,8.6
40,821,2022,5,11,65.0
40,705,2022,5,24,500.0
88,1087,2022,5,15,500.0
68,1931,2022,5,1,8.21777
40,160,2022,3,30,361.0
40,119,2022,4,3,137.0
64,866,2022,5,2,52.0
40,1084,2022,4,5,163.3
40,868,2022,4,12,267.0
65,988,2022,4,29,100.76
40,848,2022,5,20,500.0
40,859,2022,5,16,115.1
68,920,2022,4,7,0.67109
40,821,2022,5,21,136.6
40,604,2018,2,22,105.0
40,823,2022,4,7,142.77
40,1466,2020,1,1,120.32
0,35,2022,4,10,99.0
40,614,2022,4,27,257.0
40,1101,2022,4,9,305.0
0,503,2022,5,3,500.0
40,1318,2022,5,8,108.7
74,877,2022,5,18,293.0
40,614,2022,4,13,238.0
84,1871,2022,5,19,10.0
9,1078,2022,5,17,500.0
40,161,2022,4,8,209.83
40,1628,2022,4,29,155.0
40,186,2022,4,7,51.0
68,267,2021,12,31,9.57909
47,916,2022,5,6,420.0
29,974,2022,4,21,11.0
43,258,2022,5,3,500.0
40,474,2022,4,10,47.0
20,1520,2021,12,31,2.0
40,372,2022,4,8,177.7
43,57,2022,5,19,500.0
40,848,2022,4,28,500.0
40,614,2022,4,19,215.0
40,155,2022,5,13,63.0
15,1607,2022,5,23,202.0
40,899,2022,5,7,239.0
62,212,2022,4,20,18.8822
29,1900,2022,5,18,5.0
79,1777,2022,4,16,55.0
14,992,2022,5,15,117.0
40,892,2022,5,5,500.0
11,1306,2022,5,3,3.0
47,916,2022,4,10,383.0
40,282,2022,5,15,116.0
79,1228,2022,4,20,33.0
40,859,2022,4,19,50.04
79,1343,2022,5,6,22.0
14,1273,2022,4,20,45.0
40,1780,2021,7,24,500.0
40,86,2022,4,26,80.8
40,96,2022,5,12,212.0
4,620,2022,5,5,5.0
40,864,2022,4,19,111.05
40,892,2022,4,1,54.0
41,159,2022,5,26,169.0
41,159,2022,5,14,52.0
40,1152,2022,4,17,222.69
68,663,2022,4,8,2.4
40,1151,2022,4,4,288.0
40,160,2022,4,8,339.0
10,632,2022,4,15,1.0
40,1778,2022,5,25,68.5
40,847,2022,4,20,94.81
40,1088,2022,4,4,500.0
40,1101,2022,4,7,183.0
60,1912,2021,4,14,207.95
40,493,2022,4,8,135.32
40,1427,2022,5,21,500.0
40,372,2022,4,16,212.0
79,1621,2022,4,9,65.0
40,1152,2022,4,17,222.69
34,1525,2022,4,24,9.5
40,728,2022,5,15,73.3
40,728,2022,3,30,145.6
40,160,2022,4,10,162.0
40,728,2022,5,9,102.1
75,625,2022,4,6,4.74676
63,1023,2022,5,1,2.373472
40,393,2022,4,3,477.4
47,916,2022,4,10,383.0
25,225,2022,5,6,31.0
40,1131,2022,4,4,77.98
40,1088,2022,4,1,500.0
40,705,2022,4,8,56.0
40,1151,2022,4,8,265.0
40,482,2022,4,24,144.0
40,1101,2022,3,30,254.0
15,653,2022,4,8,500.0
40,1780,2021,7,19,500.0
40,1896,2022,4,30,423.1
40,1624,2022,4,11,152.0
40,482,2022,4,3,500.0
40,564,2022,4,22,500.0
40,1088,2022,4,2,128.0
28,381,2022,4,7,5.9
74,877,2022,4,2,500.0
67,1336,2022,3,30,238.0
84,1422,2022,5,13,0.1
40,1466,2022,5,17,315.68
40,493,2022,4,10,148.81
40,1313,2022,5,12,108.16
40,868,2022,4,14,132.0
40,481,2022,5,21,78.02
29,1647,2022,4,15,11.0
40,1151,2022,4,5,201.0
40,180,2022,4,27,77.07
84,1004,2022,4,25,3.4
40,1805,2022,4,27,64.16
62,212,2022,5,19,4.54382
67,947,2022,4,6,500.0
19,983,2022,4,6,3.0
40,213,2022,4,4,222.0
40,705,2022,5,26,500.0
88,1087,2022,4,21,181.716
40,1805,2022,4,22,55.12
40,564,2022,4,22,500.0
40,1896,2022,4,27,86.6
84,1285,2022,5,10,4.0
41,159,2022,5,10,96.0
67,947,2022,4,6,500.0
40,1101,2022,4,10,239.0
47,916,2022,5,8,90.0
84,1065,2022,5,16,4.0
40,705,2022,5,23,500.0
84,565,2022,5,3,10.0
40,493,2022,5,5,93.96
40,892,2022,5,24,500.0
40,1466,2022,4,13,204.06
15,653,2022,4,9,500.0
40,1173,2022,4,17,114.7
84,797,2022,5,9,2.0
84,941,2022,4,25,19.0
28,1106,2022,5,25,116.4
40,914,2022,4,2,128.46
40,1101,2022,4,8,285.0
40,1326,2022,4,18,175.8
60,354,2021,9,16,446.53
40,1624,2022,4,13,305.0
40,372,2022,5,16,96.8
40,914,2022,4,23,103.22
78,1157,2022,4,21,292.0
